Name,Sex,Year,Occurrences
Abe,M,1901,48
Abe,M,1902,54
Abe,M,1903,58
Abe,M,1904,52
Abe,M,1905,65
Abe,M,1906,50
Abe,M,1907,65
Abe,M,1908,57
Abe,M,1909,67
Abe,M,1910,74
Abe,M,1911,94
Abe,M,1912,172
Abe,M,1913,202
Abe,M,1914,225
Abe,M,1915,271
Abe,M,1916,261
Abe,M,1917,280
Abe,M,1918,256
Abe,M,1919,264
Abe,M,1920,207
Abe,M,1921,231
Abe,M,1922,176
Abe,M,1923,173
Abe,M,1924,174
Abe,M,1925,116
Abe,M,1926,135
Abe,M,1927,139
Abe,M,1928,90
Abe,M,1929,61
Abe,M,1930,86
Abe,M,1931,78
Abe,M,1932,83
Abe,M,1933,67
Abe,M,1934,76
Abe,M,1935,59
Abe,M,1936,70
Abe,M,1937,64
Abe,M,1938,55
Abe,M,1939,56
Abe,M,1940,54
Abe,M,1941,66
Abe,M,1942,63
Abe,M,1943,55
Abe,M,1944,58
Abe,M,1945,58
Abe,M,1946,53
Abe,M,1947,56
Abe,M,1948,51
Abe,M,1949,62
Abe,M,1950,46
Abe,M,1951,45
Abe,M,1952,49
Abe,M,1953,57
Abe,M,1954,58
Abe,M,1955,60
Abe,M,1956,52
Abe,M,1957,66
Abe,M,1958,63
Abe,M,1959,65
Abe,M,1960,60
Abe,M,1961,63
Abe,M,1962,51
Abe,M,1963,47
Abe,M,1964,44
Abe,M,1965,35
Abe,M,1966,35
Abe,M,1967,24
Abe,M,1968,33
Abe,M,1969,31
Abe,M,1970,34
Abe,M,1971,41
Abe,M,1972,34
Abe,M,1973,38
Abe,M,1974,38
Abe,M,1975,39
Abe,M,1976,36
Abe,M,1977,43
Abe,M,1978,25
Abe,M,1979,24
Abe,M,1980,36
Abe,M,1981,34
Abe,M,1982,34
Abe,M,1983,27
Abe,M,1984,19
Abe,M,1985,27
Abe,M,1986,21
Abe,M,1987,28
Abe,M,1988,24
Abe,M,1989,23
Abe,M,1990,25
Abe,M,1991,23
Abe,M,1992,17
Abe,M,1993,17
Abe,M,1994,19
Abe,M,1995,20
Abe,M,1996,28
Abe,M,1997,24
Abe,M,1998,28
Abe,M,1999,23
Abed,M,1993,11
Abed,M,1995,13
Abeer,F,1975,10
Abeer,F,1981,10
Abeer,F,1983,10
Abeer,F,1984,10
Abeer,F,1985,12
Abeer,F,1986,11
Abeer,F,1987,11
Abeer,F,1990,11
Abeer,F,1991,11
Abeer,F,1993,18
Abeer,F,1994,15
Abeer,F,1995,16
Abeer,F,1996,22
Abeer,F,1997,11
Abeer,F,1998,16
Abeer,F,1999,15
Abegail,F,1990,10
Abegail,F,1993,10
Abegail,F,1994,14
Abegail,F,1995,17
Abegail,F,1996,14
Abegail,F,1997,12
Abegail,F,1998,20
Abegail,F,1999,12
Abel,M,1900,15
Abel,M,1901,13
Abel,M,1902,11
Abel,M,1903,14
Abel,M,1904,10
Abel,M,1906,11
Abel,M,1907,10
Abel,M,1908,15
Abel,M,1909,16
Abel,M,1910,11
Abel,M,1911,30
Abel,M,1912,40
Abel,M,1913,48
Abel,M,1914,51
Abel,M,1915,64
Abel,M,1916,62
Abel,M,1917,86
Abel,M,1918,76
Abel,M,1919,91
Abel,M,1920,79
Abel,M,1921,84
Abel,M,1922,91
Abel,M,1923,73
Abel,M,1924,110
Abel,M,1925,83
Abel,M,1926,101
Abel,M,1927,79
Abel,M,1928,85
Abel,M,1929,95
Abel,M,1930,123
Abel,M,1931,93
Abel,M,1932,94
Abel,M,1933,96
Abel,M,1934,94
Abel,M,1935,92
Abel,M,1936,75
Abel,M,1937,91
Abel,M,1938,87
Abel,M,1939,95
Abel,M,1940,101
Abel,M,1941,121
Abel,M,1942,106
Abel,M,1943,91
Abel,M,1944,118
Abel,M,1945,113
Abel,M,1946,117
Abel,M,1947,146
Abel,M,1948,151
Abel,M,1949,161
Abel,M,1950,170
Abel,M,1951,184
Abel,M,1952,163
Abel,M,1953,219
Abel,M,1954,224
Abel,M,1955,215
Abel,M,1956,212
Abel,M,1957,234
Abel,M,1958,241
Abel,M,1959,224
Abel,M,1960,248
Abel,M,1961,280
Abel,M,1962,259
Abel,M,1963,273
Abel,M,1964,274
Abel,M,1965,280
Abel,M,1966,257
Abel,M,1967,252
Abel,M,1968,266
Abel,M,1969,278
Abel,M,1970,284
Abel,M,1971,309
Abel,M,1972,322
Abel,M,1973,360
Abel,M,1974,330
Abel,M,1975,382
Abel,M,1976,395
Abel,M,1977,347
Abel,M,1978,371
Abel,M,1979,430
Abel,M,1980,475
Abel,M,1981,478
Abel,M,1982,467
Abel,M,1983,426
Abel,M,1984,425
Abel,M,1985,461
Abel,M,1986,482
Abel,M,1987,457
Abel,M,1988,513
Abel,M,1989,542
Abel,M,1990,604
Abel,M,1991,622
Abel,M,1992,631
Abel,M,1993,620
Abel,M,1994,584
Abel,M,1995,717
Abel,M,1996,606
Abel,M,1997,718
Abel,M,1998,668
Abel,M,1999,711
Abelardo,M,1915,10
Abelardo,M,1918,17
Abelardo,M,1919,15
Abelardo,M,1920,18
Abelardo,M,1921,16
Abelardo,M,1922,18
Abelardo,M,1923,24
Abelardo,M,1924,20
Abelardo,M,1925,13
Abelardo,M,1926,25
Abelardo,M,1927,25
Abelardo,M,1928,19
Abelardo,M,1929,37
Abelardo,M,1930,29
Abelardo,M,1931,16
Abelardo,M,1932,35
Abelardo,M,1933,32
Abelardo,M,1934,31
Abelardo,M,1935,39
Abelardo,M,1936,36
Abelardo,M,1937,25
Abelardo,M,1938,28
Abelardo,M,1939,31
Abelardo,M,1940,33
Abelardo,M,1941,17
Abelardo,M,1942,25
Abelardo,M,1943,25
Abelardo,M,1944,27
Abelardo,M,1945,30
Abelardo,M,1946,40
Abelardo,M,1947,25
Abelardo,M,1948,34
Abelardo,M,1949,26
Abelardo,M,1950,26
Abelardo,M,1951,29
Abelardo,M,1952,33
Abelardo,M,1953,34
Abelardo,M,1954,44
Abelardo,M,1955,29
Abelardo,M,1956,53
Abelardo,M,1957,55
Abelardo,M,1958,25
Abelardo,M,1959,40
Abelardo,M,1960,50
Abelardo,M,1961,47
Abelardo,M,1962,36
Abelardo,M,1963,43
Abelardo,M,1964,35
Abelardo,M,1965,49
Abelardo,M,1966,41
Abelardo,M,1967,42
Abelardo,M,1968,28
Abelardo,M,1969,43
Abelardo,M,1970,53
Abelardo,M,1971,45
Abelardo,M,1972,68
Abelardo,M,1973,50
Abelardo,M,1974,43
Abelardo,M,1975,54
Abelardo,M,1976,52
Abelardo,M,1977,44
Abelardo,M,1978,44
Abelardo,M,1979,56
Abelardo,M,1980,49
Abelardo,M,1981,49
Abelardo,M,1982,50
Abelardo,M,1983,62
Abelardo,M,1984,49
Abelardo,M,1985,47
Abelardo,M,1986,50
Abelardo,M,1987,42
Abelardo,M,1988,46
Abelardo,M,1989,63
Abelardo,M,1990,60
Abelardo,M,1991,56
Abelardo,M,1992,66
Abelardo,M,1993,78
Abelardo,M,1994,74
Abelardo,M,1995,77
Abelardo,M,1996,87
Abelardo,M,1997,64
Abelardo,M,1998,57
Abelardo,M,1999,53
Abelina,F,1925,17
Abelina,F,1928,10
Abelina,F,1934,10
Abelina,F,1937,12
Abelina,F,1952,10
Abelina,F,1982,12
Abelina,F,1984,10
Abelina,F,1985,10
Abelina,F,1987,10
Abelina,F,1994,12
Abelina,F,1996,12
Abelino,M,1923,10
Abelino,M,1924,11
Abelino,M,1925,12
Abelino,M,1927,14
Abelino,M,1928,18
Abelino,M,1930,12
Abelino,M,1931,18
Abelino,M,1935,11
Abelino,M,1940,10
Abelino,M,1942,10
Abelino,M,1947,12
Abelino,M,1949,11
Abelino,M,1957,10
Abelino,M,1962,11
Abelino,M,1974,10
Abelino,M,1989,15
Abelino,M,1990,10
Abelino,M,1991,12
Abelino,M,1992,14
Abelino,M,1996,12
Abena,F,1972,17
Abena,F,1973,18
Abena,F,1974,17
Abena,F,1975,14
Abena,F,1976,13
Abena,F,1977,11
Abena,F,1980,12
Abena,F,1981,10
Abena,F,1985,10
Abena,F,1987,16
Abena,F,1989,16
Abena,F,1990,10
Abena,F,1991,13
Abena,F,1992,11
Abena,F,1996,19
Abena,F,1997,11
Abena,F,1998,10
Abena,F,1999,12
Abeni,F,1978,11
Abeni,F,1989,11
Abeni,F,1994,11
Abeni,F,1997,12
Abhay,M,1998,12
Abhay,M,1999,16
Abhinav,M,1991,10
Abhinav,M,1992,12
Abhinav,M,1994,12
Abhinav,M,1995,16
Abhinav,M,1996,13
Abhinav,M,1997,31
Abhinav,M,1998,29
Abhinav,M,1999,37
Abhishek,M,1989,14
Abhishek,M,1990,10
Abhishek,M,1991,12
Abhishek,M,1992,13
Abhishek,M,1993,19
Abhishek,M,1994,27
Abhishek,M,1995,26
Abhishek,M,1996,31
Abhishek,M,1997,30
Abhishek,M,1998,35
Abhishek,M,1999,61
Abi,F,1980,13
Abi,F,1981,14
Abi,F,1993,10
Abi,F,1996,11
Abi,F,1997,20
Abi,F,1998,10
Abi,F,1999,13
Abid,M,1997,15
Abid,M,1998,12
Abid,M,1999,13
Abie,M,1916,13
Abie,M,1917,12
Abie,M,1919,12
Abie,M,1920,16
Abie,M,1921,15
Abie,M,1922,15
Abie,M,1923,17
Abie,M,1924,13
Abie,M,1925,11
Abie,M,1927,11
Abie,M,1929,14
Abie,M,1930,14
Abie,M,1933,15
Abie,M,1936,16
Abie,M,1938,15
Abie,M,1947,11
Abie,M,1949,11
Abie,M,1962,12
Abiel,M,1986,11
Abiel,M,1987,11
Abiel,M,1988,11
Abiel,M,1990,14
Abiel,M,1991,10
Abiel,M,1992,26
Abiel,M,1993,14
Abiel,M,1994,15
Abiel,M,1995,13
Abiel,M,1996,22
Abiel,M,1997,21
Abiel,M,1998,28
Abiel,M,1999,26
Abigael,F,1985,10
Abigael,F,1988,12
Abigael,F,1989,18
Abigael,F,1990,22
Abigael,F,1991,21
Abigael,F,1992,32
Abigael,F,1993,22
Abigael,F,1994,39
Abigael,F,1995,49
Abigael,F,1996,49
Abigael,F,1997,54
Abigael,F,1998,65
Abigael,F,1999,55
Abigail,F,1900,14
Abigail,F,1901,13
Abigail,F,1902,18
Abigail,F,1903,20
Abigail,F,1905,11
Abigail,F,1906,15
Abigail,F,1907,12
Abigail,F,1908,13
Abigail,F,1909,12
Abigail,F,1910,16
Abigail,F,1911,18
Abigail,F,1912,24
Abigail,F,1913,14
Abigail,F,1914,25
Abigail,F,1915,38
Abigail,F,1916,37
Abigail,F,1917,41
Abigail,F,1918,26
Abigail,F,1919,31
Abigail,F,1920,33
Abigail,F,1921,24
Abigail,F,1922,29
Abigail,F,1923,32
Abigail,F,1924,31
Abigail,F,1925,37
Abigail,F,1926,30
Abigail,F,1927,33
Abigail,F,1928,40
Abigail,F,1929,33
Abigail,F,1930,25
Abigail,F,1931,27
Abigail,F,1932,30
Abigail,F,1933,32
Abigail,F,1934,30
Abigail,F,1935,37
Abigail,F,1936,36
Abigail,F,1937,45
Abigail,F,1938,50
Abigail,F,1939,53
Abigail,F,1940,48
Abigail,F,1941,40
Abigail,F,1942,48
Abigail,F,1943,63
Abigail,F,1944,56
Abigail,F,1945,53
Abigail,F,1946,77
Abigail,F,1947,78
Abigail,F,1948,72
Abigail,F,1949,113
Abigail,F,1950,111
Abigail,F,1951,137
Abigail,F,1952,152
Abigail,F,1953,167
Abigail,F,1954,148
Abigail,F,1955,181
Abigail,F,1956,189
Abigail,F,1957,188
Abigail,F,1958,193
Abigail,F,1959,206
Abigail,F,1960,228
Abigail,F,1961,233
Abigail,F,1962,264
Abigail,F,1963,255
Abigail,F,1964,244
Abigail,F,1965,211
Abigail,F,1966,190
Abigail,F,1967,245
Abigail,F,1968,263
Abigail,F,1969,280
Abigail,F,1970,362
Abigail,F,1971,392
Abigail,F,1972,395
Abigail,F,1973,481
Abigail,F,1974,605
Abigail,F,1975,614
Abigail,F,1976,830
Abigail,F,1977,797
Abigail,F,1978,1009
Abigail,F,1979,1225
Abigail,F,1980,1578
Abigail,M,1980,11
Abigail,F,1981,1813
Abigail,F,1982,1884
Abigail,F,1983,1909
Abigail,M,1983,12
Abigail,F,1984,1842
Abigail,F,1985,1846
Abigail,M,1985,13
Abigail,F,1986,1996
Abigail,M,1986,15
Abigail,F,1987,2001
Abigail,M,1987,13
Abigail,F,1988,2372
Abigail,M,1988,10
Abigail,F,1989,3402
Abigail,M,1989,22
Abigail,F,1990,3718
Abigail,M,1990,20
Abigail,F,1991,3798
Abigail,M,1991,13
Abigail,F,1992,3986
Abigail,M,1992,16
Abigail,F,1993,5184
Abigail,M,1993,12
Abigail,F,1994,7240
Abigail,M,1994,12
Abigail,F,1995,7821
Abigail,M,1995,12
Abigail,F,1996,8601
Abigail,M,1996,17
Abigail,F,1997,9626
Abigail,F,1998,11099
Abigail,M,1998,22
Abigail,F,1999,11680
Abigail,M,1999,17
Abigaile,F,1994,12
Abigaile,F,1995,14
Abigaile,F,1997,21
Abigaile,F,1998,20
Abigaile,F,1999,25
Abigal,F,1984,11
Abigal,F,1987,12
Abigal,F,1988,10
Abigal,F,1989,18
Abigal,F,1991,11
Abigal,F,1994,25
Abigal,F,1995,28
Abigal,F,1996,24
Abigal,F,1997,23
Abigal,F,1998,21
Abigal,F,1999,31
Abigale,F,1978,18
Abigale,F,1979,17
Abigale,F,1980,15
Abigale,F,1981,11
Abigale,F,1982,28
Abigale,F,1983,13
Abigale,F,1984,19
Abigale,F,1985,21
Abigale,F,1986,23
Abigale,F,1987,25
Abigale,F,1988,42
Abigale,F,1989,41
Abigale,F,1990,44
Abigale,F,1991,54
Abigale,F,1992,49
Abigale,F,1993,64
Abigale,F,1994,98
Abigale,F,1995,141
Abigale,F,1996,133
Abigale,F,1997,169
Abigale,F,1998,187
Abigale,F,1999,225
Abigayl,F,1996,14
Abigayl,F,1997,15
Abigayl,F,1998,10
Abigayl,F,1999,10
Abigayle,F,1979,12
Abigayle,F,1980,16
Abigayle,F,1981,12
Abigayle,F,1982,18
Abigayle,F,1983,12
Abigayle,F,1985,14
Abigayle,F,1986,18
Abigayle,F,1987,20
Abigayle,F,1988,25
Abigayle,F,1989,43
Abigayle,F,1990,48
Abigayle,F,1991,39
Abigayle,F,1992,48
Abigayle,F,1993,69
Abigayle,F,1994,109
Abigayle,F,1995,133
Abigayle,F,1996,158
Abigayle,F,1997,184
Abigayle,F,1998,234
Abigayle,F,1999,292
Abigial,F,1998,12
Abijah,M,1998,11
Abilene,F,1988,15
Abilene,F,1989,11
Abilene,F,1991,16
Abilene,F,1992,19
Abilene,F,1993,19
Abilene,F,1994,20
Abilene,F,1995,13
Abilene,F,1996,22
Abilene,F,1997,24
Abilene,F,1998,17
Abilene,F,1999,15
Abimael,M,1979,10
Abimael,M,1984,11
Abimael,M,1985,12
Abimael,M,1987,16
Abimael,M,1988,14
Abimael,M,1989,13
Abimael,M,1990,21
Abimael,M,1991,17
Abimael,M,1992,28
Abimael,M,1993,28
Abimael,M,1994,33
Abimael,M,1995,24
Abimael,M,1996,32
Abimael,M,1997,20
Abimael,M,1998,27
Abimael,M,1999,27
Abiola,F,1988,10
Abir,M,1997,13
Abisai,M,1987,10
Abisai,M,1989,14
Abisai,M,1991,16
Abisai,M,1992,10
Abisai,M,1993,16
Abisai,M,1994,10
Abisai,M,1995,21
Abisai,M,1996,27
Abisai,M,1997,16
Abisai,M,1998,24
Abisai,M,1999,28
Able,M,1918,12
Able,M,1920,12
Able,M,1972,11
Able,M,1974,10
Able,M,1975,13
Able,M,1979,11
Able,M,1980,13
Able,M,1981,14
Able,M,1982,10
Able,M,1983,11
Able,M,1987,10
Able,M,1989,15
Able,M,1991,11
Able,M,1994,10
Able,M,1995,10
Able,M,1997,17
Able,M,1998,12
Able,M,1999,15
Abner,M,1900,21
Abner,M,1901,25
Abner,M,1902,21
Abner,M,1903,20
Abner,M,1904,19
Abner,M,1905,27
Abner,M,1906,22
Abner,M,1907,16
Abner,M,1908,21
Abner,M,1909,23
Abner,M,1910,33
Abner,M,1911,15
Abner,M,1912,45
Abner,M,1913,67
Abner,M,1914,83
Abner,M,1915,94
Abner,M,1916,88
Abner,M,1917,84
Abner,M,1918,85
Abner,M,1919,89
Abner,M,1920,71
Abner,M,1921,90
Abner,M,1922,80
Abner,M,1923,83
Abner,M,1924,75
Abner,M,1925,67
Abner,M,1926,56
Abner,M,1927,54
Abner,M,1928,58
Abner,M,1929,57
Abner,M,1930,48
Abner,M,1931,46
Abner,M,1932,49
Abner,M,1933,46
Abner,M,1934,38
Abner,M,1935,37
Abner,M,1936,33
Abner,M,1937,39
Abner,M,1938,49
Abner,M,1939,34
Abner,M,1940,34
Abner,M,1941,38
Abner,M,1942,35
Abner,M,1943,36
Abner,M,1944,25
Abner,M,1945,31
Abner,M,1946,31
Abner,M,1947,33
Abner,M,1948,33
Abner,M,1949,32
Abner,M,1950,29
Abner,M,1951,32
Abner,M,1952,25
Abner,M,1953,29
Abner,M,1954,19
Abner,M,1955,27
Abner,M,1956,25
Abner,M,1957,32
Abner,M,1958,22
Abner,M,1959,26
Abner,M,1960,30
Abner,M,1961,33
Abner,M,1962,35
Abner,M,1963,33
Abner,M,1964,21
Abner,M,1965,35
Abner,M,1966,37
Abner,M,1967,22
Abner,M,1968,36
Abner,M,1969,24
Abner,M,1970,26
Abner,M,1971,28
Abner,M,1972,24
Abner,M,1973,26
Abner,M,1974,24
Abner,M,1975,25
Abner,M,1976,33
Abner,M,1977,22
Abner,M,1978,35
Abner,M,1979,33
Abner,M,1980,41
Abner,M,1981,50
Abner,M,1982,39
Abner,M,1983,42
Abner,M,1984,43
Abner,M,1985,31
Abner,M,1986,45
Abner,M,1987,46
Abner,M,1988,62
Abner,M,1989,55
Abner,M,1990,66
Abner,M,1991,63
Abner,M,1992,66
Abner,M,1993,65
Abner,M,1994,61
Abner,M,1995,85
Abner,M,1996,88
Abner,M,1997,68
Abner,M,1998,68
Abner,M,1999,93
Abra,F,1963,11
Abra,F,1968,12
Abra,F,1969,15
Abra,F,1970,16
Abra,F,1971,16
Abra,F,1972,20
Abra,F,1973,12
Abra,F,1974,24
Abra,F,1975,19
Abra,F,1976,19
Abra,F,1977,15
Abra,F,1978,16
Abra,F,1979,20
Abra,F,1980,20
Abra,F,1981,63
Abra,F,1982,56
Abra,F,1983,65
Abra,F,1984,34
Abra,F,1985,30
Abra,F,1986,35
Abra,F,1987,28
Abra,F,1988,14
Abra,F,1989,23
Abra,F,1990,19
Abra,F,1991,17
Abra,F,1992,21
Abra,F,1993,21
Abra,F,1998,17
Abraham,M,1900,100
Abraham,M,1901,62
Abraham,M,1902,82
Abraham,M,1903,95
Abraham,M,1904,111
Abraham,M,1905,112
Abraham,M,1906,122
Abraham,M,1907,148
Abraham,M,1908,150
Abraham,M,1909,163
Abraham,M,1910,191
Abraham,M,1911,292
Abraham,M,1912,533
Abraham,M,1913,551
Abraham,M,1914,700
Abraham,M,1915,790
Abraham,M,1916,753
Abraham,M,1917,731
Abraham,M,1918,757
Abraham,M,1919,742
Abraham,M,1920,656
Abraham,M,1921,683
Abraham,M,1922,599
Abraham,M,1923,556
Abraham,M,1924,554
Abraham,M,1925,490
Abraham,M,1926,426
Abraham,M,1927,407
Abraham,M,1928,401
Abraham,M,1929,342
Abraham,M,1930,344
Abraham,M,1931,293
Abraham,M,1932,276
Abraham,M,1933,246
Abraham,M,1934,242
Abraham,M,1935,259
Abraham,M,1936,214
Abraham,M,1937,217
Abraham,M,1938,212
Abraham,M,1939,197
Abraham,M,1940,219
Abraham,M,1941,193
Abraham,M,1942,234
Abraham,M,1943,199
Abraham,M,1944,194
Abraham,M,1945,206
Abraham,M,1946,210
Abraham,M,1947,240
Abraham,M,1948,252
Abraham,M,1949,287
Abraham,M,1950,300
Abraham,M,1951,284
Abraham,M,1952,253
Abraham,M,1953,315
Abraham,M,1954,304
Abraham,M,1955,287
Abraham,M,1956,305
Abraham,M,1957,272
Abraham,M,1958,282
Abraham,M,1959,311
Abraham,M,1960,294
Abraham,M,1961,276
Abraham,M,1962,278
Abraham,M,1963,275
Abraham,M,1964,273
Abraham,M,1965,275
Abraham,M,1966,253
Abraham,M,1967,227
Abraham,M,1968,257
Abraham,M,1969,302
Abraham,M,1970,354
Abraham,M,1971,364
Abraham,M,1972,389
Abraham,M,1973,403
Abraham,M,1974,455
Abraham,M,1975,501
Abraham,M,1976,569
Abraham,M,1977,678
Abraham,F,1978,10
Abraham,M,1978,689
Abraham,M,1979,735
Abraham,M,1980,779
Abraham,M,1981,812
Abraham,F,1982,10
Abraham,M,1982,837
Abraham,M,1983,770
Abraham,F,1984,10
Abraham,M,1984,851
Abraham,M,1985,849
Abraham,M,1986,908
Abraham,F,1987,10
Abraham,M,1987,906
Abraham,M,1988,971
Abraham,M,1989,998
Abraham,M,1990,1131
Abraham,M,1991,1161
Abraham,M,1992,1143
Abraham,M,1993,1169
Abraham,M,1994,1221
Abraham,M,1995,1287
Abraham,M,1996,1334
Abraham,M,1997,1427
Abraham,M,1998,1540
Abraham,M,1999,1586
Abrahan,M,1979,16
Abrahan,M,1981,11
Abrahan,M,1982,15
Abrahan,M,1983,12
Abrahan,M,1986,12
Abrahan,M,1987,16
Abrahan,M,1988,12
Abrahan,M,1989,21
Abrahan,M,1990,25
Abrahan,M,1991,19
Abrahan,M,1992,37
Abrahan,M,1993,24
Abrahan,M,1994,34
Abrahan,M,1995,23
Abrahan,M,1996,29
Abrahan,M,1997,35
Abrahan,M,1998,27
Abrahan,M,1999,29
Abrahim,M,1986,13
Abrahim,M,1988,13
Abrahim,M,1991,14
Abrahim,M,1993,22
Abrahim,M,1994,13
Abrahim,M,1995,15
Abrahim,M,1996,12
Abrahim,M,1997,19
Abrahim,M,1998,14
Abrahim,M,1999,14
Abrahm,M,1977,10
Abrahm,M,1987,11
Abrahm,M,1995,11
Abrahm,M,1996,12
Abrahm,M,1998,13
Abrahm,M,1999,19
Abram,M,1900,18
Abram,M,1903,11
Abram,M,1904,17
Abram,M,1905,16
Abram,M,1906,18
Abram,M,1907,17
Abram,M,1908,10
Abram,M,1909,24
Abram,M,1910,26
Abram,M,1911,21
Abram,M,1912,36
Abram,M,1913,52
Abram,M,1914,63
Abram,M,1915,81
Abram,M,1916,58
Abram,M,1917,57
Abram,M,1918,59
Abram,M,1919,59
Abram,M,1920,53
Abram,M,1921,49
Abram,M,1922,50
Abram,M,1923,48
Abram,M,1924,47
Abram,M,1925,50
Abram,M,1926,52
Abram,M,1927,51
Abram,M,1928,49
Abram,M,1929,55
Abram,M,1930,38
Abram,M,1931,50
Abram,M,1932,48
Abram,M,1933,33
Abram,M,1934,38
Abram,M,1935,45
Abram,M,1936,32
Abram,M,1937,31
Abram,M,1938,37
Abram,M,1939,31
Abram,M,1940,23
Abram,M,1941,29
Abram,M,1942,34
Abram,M,1943,30
Abram,M,1944,40
Abram,M,1945,38
Abram,M,1946,32
Abram,M,1947,42
Abram,M,1948,41
Abram,M,1949,44
Abram,M,1950,37
Abram,M,1951,40
Abram,M,1952,35
Abram,M,1953,33
Abram,M,1954,32
Abram,M,1955,36
Abram,M,1956,46
Abram,M,1957,53
Abram,M,1958,40
Abram,M,1959,27
Abram,M,1960,34
Abram,M,1961,29
Abram,M,1962,29
Abram,M,1963,38
Abram,M,1964,26
Abram,M,1965,26
Abram,M,1966,34
Abram,M,1967,38
Abram,M,1968,38
Abram,M,1969,41
Abram,M,1970,42
Abram,M,1971,47
Abram,M,1972,50
Abram,M,1973,71
Abram,M,1974,81
Abram,M,1975,98
Abram,M,1976,129
Abram,M,1977,114
Abram,M,1978,150
Abram,M,1979,147
Abram,M,1980,147
Abram,M,1981,136
Abram,M,1982,179
Abram,M,1983,150
Abram,M,1984,137
Abram,M,1985,151
Abram,M,1986,154
Abram,M,1987,134
Abram,M,1988,131
Abram,M,1989,126
Abram,M,1990,125
Abram,M,1991,133
Abram,M,1992,109
Abram,M,1993,129
Abram,M,1994,160
Abram,M,1995,161
Abram,M,1996,156
Abram,M,1997,162
Abram,M,1998,151
Abram,M,1999,183
Abran,M,1919,15
Abran,M,1923,12
Abran,M,1926,10
Abran,M,1928,12
Abran,M,1934,13
Abran,M,1937,12
Abran,M,1940,16
Abran,M,1941,12
Abran,M,1943,11
Abran,M,1945,11
Abran,M,1947,10
Abran,M,1948,15
Abran,M,1950,11
Abran,M,1952,10
Abran,M,1953,10
Abran,M,1957,14
Abran,M,1960,10
Abran,M,1962,13
Abran,M,1964,10
Abran,M,1965,10
Abran,M,1966,10
Abran,M,1968,18
Abran,M,1969,12
Abran,M,1970,16
Abran,M,1971,12
Abran,M,1973,24
Abran,M,1974,20
Abran,M,1975,14
Abran,M,1976,22
Abran,M,1977,19
Abran,M,1978,26
Abran,M,1979,24
Abran,M,1980,29
Abran,M,1981,24
Abran,M,1982,33
Abran,M,1983,26
Abran,M,1984,36
Abran,M,1985,23
Abran,M,1986,19
Abran,M,1987,17
Abran,M,1988,33
Abran,M,1989,22
Abran,M,1990,28
Abran,M,1991,37
Abran,M,1992,28
Abran,M,1993,32
Abran,M,1994,30
Abran,M,1995,39
Abran,M,1996,30
Abran,M,1997,42
Abran,M,1998,25
Abran,M,1999,38
Abrar,M,1993,10
Abrar,F,1994,13
Abrar,M,1997,13
Abrar,F,1998,10
Abrar,M,1998,11
Abrar,M,1999,10
Abrea,F,1992,10
Abrea,F,1994,10
Abrea,F,1996,14
Abrea,F,1999,13
Abreanna,F,1994,11
Abreanna,F,1995,11
Abreanna,F,1996,13
Abreanna,F,1997,13
Abreanna,F,1999,10
Abree,F,1995,12
Abree,F,1998,10
Abree,F,1999,13
Abria,F,1991,23
Abria,F,1992,38
Abria,F,1993,53
Abria,F,1994,43
Abria,F,1995,37
Abria,F,1996,27
Abria,F,1997,36
Abria,F,1998,32
Abria,F,1999,34
Abrian,M,1994,10
Abrian,M,1995,10
Abriana,F,1988,11
Abriana,F,1989,11
Abriana,F,1990,19
Abriana,F,1991,25
Abriana,F,1992,39
Abriana,F,1993,54
Abriana,F,1994,67
Abriana,F,1995,97
Abriana,F,1996,80
Abriana,F,1997,79
Abriana,F,1998,107
Abriana,F,1999,97
Abrianna,F,1988,16
Abrianna,F,1990,20
Abrianna,F,1991,23
Abrianna,F,1992,39
Abrianna,F,1993,55
Abrianna,F,1994,58
Abrianna,F,1995,84
Abrianna,F,1996,77
Abrianna,F,1997,105
Abrianna,F,1998,91
Abrianna,F,1999,117
Abriel,F,1990,12
Abriel,F,1991,35
Abriel,F,1992,15
Abriel,F,1993,30
Abriel,F,1994,22
Abriel,F,1995,21
Abriel,F,1996,23
Abriel,F,1997,21
Abriel,F,1998,20
Abriel,F,1999,19
Abrielle,F,1988,15
Abrielle,F,1989,15
Abrielle,F,1990,17
Abrielle,F,1991,44
Abrielle,F,1992,25
Abrielle,F,1993,21
Abrielle,F,1994,24
Abrielle,F,1995,34
Abrielle,F,1996,44
Abrielle,F,1997,47
Abrielle,F,1998,38
Abrielle,F,1999,65
Abril,F,1974,10
Abril,F,1976,11
Abril,F,1977,12
Abril,F,1978,11
Abril,F,1980,11
Abril,F,1981,14
Abril,F,1982,13
Abril,F,1983,20
Abril,F,1985,15
Abril,F,1986,20
Abril,F,1987,20
Abril,F,1988,25
Abril,F,1989,30
Abril,F,1990,67
Abril,F,1991,128
Abril,F,1992,84
Abril,F,1993,79
Abril,F,1994,48
Abril,F,1995,61
Abril,F,1996,85
Abril,F,1997,66
Abril,F,1998,214
Abril,F,1999,213
Abrina,F,1997,10
Abrina,F,1998,11
Abron,M,1918,11
Abron,M,1946,12
Abron,M,1952,10
Abron,M,1974,11
Abryanna,F,1999,12
Absalom,M,1990,10
Abu,M,1980,11
Abu,M,1996,13
Abu,M,1997,13
